Dataset Name,Text File 1,Dataset Name 2,Text File 2,Similarity Score
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_0,0.24539877300613497
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_2,0.29508196721311475
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_5,0.2375
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_0,0.24528301886792453
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_1,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_5,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_2,0.2222222222222222
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_4,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_3,0.2641509433962264
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_4,0.23270440251572327
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_6,0.2138364779874214
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_3,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_1,0.2641509433962264
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_4,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164a_line_9874_5,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_2,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_5,0.27044025157232704
batch1,1-1-4a_line_9874_6,batch3,11-1-164a_line_9874_6,0.2893081761006289
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_6,0.23270440251572327
batch1,1-1-4a_line_9874_6,batch3,11-1-165a_line_9874_0,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_0,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_3,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_2,0.287292817679558
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_4,0.2545454545454545
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_3,0.22485207100591717
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_1,0.2573099415204678
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_3,0.2138364779874214
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_1,0.22941176470588234
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_5,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_0,0.2392638036809816
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_2,0.2677595628415301
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_5,0.23204419889502761
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_0,0.27071823204419887
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_1,0.26519337016574585
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_5,0.27624309392265195
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_2,0.24861878453038674
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_4,0.23756906077348067
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_3,0.2541436464088398
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_4,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_6,0.23756906077348067
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_3,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_1,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_4,0.2983425414364641
batch1,1-1-4a_line_9874_2,batch3,11-1-164a_line_9874_5,0.2983425414364641
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_2,0.24861878453038674
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_5,0.27624309392265195
batch1,1-1-4a_line_9874_2,batch3,11-1-164a_line_9874_6,0.27071823204419887
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_6,0.27071823204419887
batch1,1-1-4a_line_9874_2,batch3,11-1-165a_line_9874_0,0.26519337016574585
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_0,0.281767955801105
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_3,0.2983425414364641
batch1,1-1-4a_line_9874_2,batch1,1-1-4a_line_9874_6,0.287292817679558
batch1,1-1-4a_line_9874_2,batch1,1-1-4a_line_9874_4,0.23756906077348067
batch1,1-1-4a_line_9874_2,batch1,1-1-4b_line_9874_3,0.24861878453038674
batch1,1-1-4a_line_9874_2,batch1,1-1-4b_line_9874_1,0.23204419889502761
batch1,1-1-4a_line_9874_2,batch1,1-1-4a_line_9874_3,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch1,1-1-4a_line_9874_1,0.20441988950276244
batch1,1-1-4a_line_9874_2,batch1,1-1-4a_line_9874_5,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch1,1-1-4b_line_9874_0,0.24861878453038674
batch1,1-1-4a_line_9874_2,batch1,1-1-4b_line_9874_2,0.24043715846994534
batch1,1-1-4a_line_9874_4,batch2,6-1-6b_line_9874_5,0.21818181818181817
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_0,0.2727272727272727
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_1,0.20606060606060606
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_5,0.23636363636363636
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_2,0.23030303030303031
batch1,1-1-4a_line_9874_4,batch2,6-1-6b_line_9874_4,0.23030303030303031
batch1,1-1-4a_line_9874_4,batch2,6-1-6b_line_9874_3,0.23636363636363636
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_4,0.23636363636363636
batch1,1-1-4a_line_9874_4,batch2,6-1-6b_line_9874_6,0.21212121212121213
batch1,1-1-4a_line_9874_4,batch2,6-1-7a_line_9874_3,0.23030303030303031
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_1,0.24242424242424243
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_4,0.26666666666666666
batch1,1-1-4a_line_9874_4,batch3,11-1-164a_line_9874_5,0.23030303030303031
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_2,0.2545454545454545
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_5,0.24242424242424243
batch1,1-1-4a_line_9874_4,batch3,11-1-164a_line_9874_6,0.2606060606060606
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_6,0.26666666666666666
batch1,1-1-4a_line_9874_4,batch3,11-1-165a_line_9874_0,0.24242424242424243
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_0,0.24848484848484848
batch1,1-1-4a_line_9874_4,batch3,11-1-164b_line_9874_3,0.2606060606060606
batch1,1-1-4a_line_9874_4,batch1,1-1-4a_line_9874_6,0.2545454545454545
batch1,1-1-4a_line_9874_4,batch1,1-1-4a_line_9874_2,0.23756906077348067
batch1,1-1-4a_line_9874_4,batch1,1-1-4b_line_9874_3,0.25443786982248523
batch1,1-1-4a_line_9874_4,batch1,1-1-4b_line_9874_1,0.2631578947368421
batch1,1-1-4a_line_9874_4,batch1,1-1-4a_line_9874_3,0.2727272727272727
batch1,1-1-4a_line_9874_4,batch1,1-1-4a_line_9874_1,0.2411764705882353
batch1,1-1-4a_line_9874_4,batch1,1-1-4a_line_9874_5,0.24242424242424243
batch1,1-1-4a_line_9874_4,batch1,1-1-4b_line_9874_0,0.24848484848484848
batch1,1-1-4a_line_9874_4,batch1,1-1-4b_line_9874_2,0.30601092896174864
batch1,1-1-4b_line_9874_3,batch2,6-1-6b_line_9874_5,0.24260355029585798
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_0,0.28994082840236685
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_1,0.23668639053254437
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_5,0.2485207100591716
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_2,0.3076923076923077
batch1,1-1-4b_line_9874_3,batch2,6-1-6b_line_9874_4,0.26627218934911245
batch1,1-1-4b_line_9874_3,batch2,6-1-6b_line_9874_3,0.24260355029585798
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_4,0.26627218934911245
batch1,1-1-4b_line_9874_3,batch2,6-1-6b_line_9874_6,0.24260355029585798
batch1,1-1-4b_line_9874_3,batch2,6-1-7a_line_9874_3,0.20710059171597633
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_1,0.3076923076923077
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_4,0.28402366863905326
batch1,1-1-4b_line_9874_3,batch3,11-1-164a_line_9874_5,0.2781065088757396
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_2,0.30177514792899407
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_5,0.23668639053254437
batch1,1-1-4b_line_9874_3,batch3,11-1-164a_line_9874_6,0.26627218934911245
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_6,0.2485207100591716
batch1,1-1-4b_line_9874_3,batch3,11-1-165a_line_9874_0,0.2603550295857988
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_0,0.28402366863905326
batch1,1-1-4b_line_9874_3,batch3,11-1-164b_line_9874_3,0.30177514792899407
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_6,0.22485207100591717
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_2,0.24861878453038674
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_4,0.25443786982248523
batch1,1-1-4b_line_9874_3,batch1,1-1-4b_line_9874_1,0.3157894736842105
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_3,0.2485207100591716
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_1,0.2235294117647059
batch1,1-1-4b_line_9874_3,batch1,1-1-4a_line_9874_5,0.24260355029585798
batch1,1-1-4b_line_9874_3,batch1,1-1-4b_line_9874_0,0.24260355029585798
batch1,1-1-4b_line_9874_3,batch1,1-1-4b_line_9874_2,0.2786885245901639
batch1,1-1-4b_line_9874_1,batch2,6-1-6b_line_9874_5,0.24561403508771928
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_0,0.29239766081871343
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_1,0.25146198830409355
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_5,0.2573099415204678
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_2,0.2807017543859649
batch1,1-1-4b_line_9874_1,batch2,6-1-6b_line_9874_4,0.23391812865497075
batch1,1-1-4b_line_9874_1,batch2,6-1-6b_line_9874_3,0.24561403508771928
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_4,0.2631578947368421
batch1,1-1-4b_line_9874_1,batch2,6-1-6b_line_9874_6,0.23976608187134502
batch1,1-1-4b_line_9874_1,batch2,6-1-7a_line_9874_3,0.2573099415204678
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_1,0.26900584795321636
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_4,0.2807017543859649
batch1,1-1-4b_line_9874_1,batch3,11-1-164a_line_9874_5,0.28654970760233917
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_2,0.26900584795321636
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_5,0.2631578947368421
batch1,1-1-4b_line_9874_1,batch3,11-1-164a_line_9874_6,0.2982456140350877
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_6,0.27485380116959063
batch1,1-1-4b_line_9874_1,batch3,11-1-165a_line_9874_0,0.23391812865497075
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_0,0.29239766081871343
batch1,1-1-4b_line_9874_1,batch3,11-1-164b_line_9874_3,0.2631578947368421
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_6,0.2573099415204678
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_2,0.23204419889502761
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_4,0.2631578947368421
batch1,1-1-4b_line_9874_1,batch1,1-1-4b_line_9874_3,0.3157894736842105
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_3,0.25146198830409355
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_1,0.19883040935672514
batch1,1-1-4b_line_9874_1,batch1,1-1-4a_line_9874_5,0.26900584795321636
batch1,1-1-4b_line_9874_1,batch1,1-1-4b_line_9874_0,0.25146198830409355
batch1,1-1-4b_line_9874_1,batch1,1-1-4b_line_9874_2,0.25136612021857924
batch1,1-1-4a_line_9874_3,batch2,6-1-6b_line_9874_5,0.23125
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_0,0.2662337662337662
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_1,0.2129032258064516
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_5,0.22641509433962265
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_2,0.24074074074074073
batch1,1-1-4a_line_9874_3,batch2,6-1-6b_line_9874_4,0.20754716981132076
batch1,1-1-4a_line_9874_3,batch2,6-1-6b_line_9874_3,0.2597402597402597
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_4,0.24050632911392406
batch1,1-1-4a_line_9874_3,batch2,6-1-6b_line_9874_6,0.2064516129032258
batch1,1-1-4a_line_9874_3,batch2,6-1-7a_line_9874_3,0.21935483870967742
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_1,0.22727272727272727
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_4,0.24025974025974026
batch1,1-1-4a_line_9874_3,batch3,11-1-164a_line_9874_5,0.22077922077922077
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_2,0.2727272727272727
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_5,0.22727272727272727
batch1,1-1-4a_line_9874_3,batch3,11-1-164a_line_9874_6,0.24025974025974026
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_6,0.2532467532467532
batch1,1-1-4a_line_9874_3,batch3,11-1-165a_line_9874_0,0.23376623376623376
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_0,0.21428571428571427
batch1,1-1-4a_line_9874_3,batch3,11-1-164b_line_9874_3,0.24025974025974026
batch1,1-1-4a_line_9874_3,batch1,1-1-4a_line_9874_6,0.2138364779874214
batch1,1-1-4a_line_9874_3,batch1,1-1-4a_line_9874_2,0.2596685082872928
batch1,1-1-4a_line_9874_3,batch1,1-1-4a_line_9874_4,0.2727272727272727
batch1,1-1-4a_line_9874_3,batch1,1-1-4b_line_9874_3,0.2485207100591716
batch1,1-1-4a_line_9874_3,batch1,1-1-4b_line_9874_1,0.25146198830409355
batch1,1-1-4a_line_9874_3,batch1,1-1-4a_line_9874_1,0.20588235294117646
batch1,1-1-4a_line_9874_3,batch1,1-1-4a_line_9874_5,0.21794871794871795
batch1,1-1-4a_line_9874_3,batch1,1-1-4b_line_9874_0,0.26993865030674846
batch1,1-1-4a_line_9874_3,batch1,1-1-4b_line_9874_2,0.28415300546448086
batch1,1-1-4a_line_9874_1,batch2,6-1-6b_line_9874_5,0.2411764705882353
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_0,0.2647058823529412
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_1,0.24705882352941178
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_5,0.21764705882352942
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_2,0.25882352941176473
batch1,1-1-4a_line_9874_1,batch2,6-1-6b_line_9874_4,0.25882352941176473
batch1,1-1-4a_line_9874_1,batch2,6-1-6b_line_9874_3,0.25882352941176473
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_4,0.2411764705882353
batch1,1-1-4a_line_9874_1,batch2,6-1-6b_line_9874_6,0.21764705882352942
batch1,1-1-4a_line_9874_1,batch2,6-1-7a_line_9874_3,0.21176470588235294
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_1,0.2647058823529412
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_4,0.27058823529411763
batch1,1-1-4a_line_9874_1,batch3,11-1-164a_line_9874_5,0.20588235294117646
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_2,0.25882352941176473
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_5,0.25882352941176473
batch1,1-1-4a_line_9874_1,batch3,11-1-164a_line_9874_6,0.24705882352941178
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_6,0.2411764705882353
batch1,1-1-4a_line_9874_1,batch3,11-1-165a_line_9874_0,0.2823529411764706
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_0,0.2529411764705882
batch1,1-1-4a_line_9874_1,batch3,11-1-164b_line_9874_3,0.27058823529411763
batch1,1-1-4a_line_9874_1,batch1,1-1-4a_line_9874_6,0.22941176470588234
batch1,1-1-4a_line_9874_1,batch1,1-1-4a_line_9874_2,0.20441988950276244
batch1,1-1-4a_line_9874_1,batch1,1-1-4a_line_9874_4,0.2411764705882353
batch1,1-1-4a_line_9874_1,batch1,1-1-4b_line_9874_3,0.2235294117647059
batch1,1-1-4a_line_9874_1,batch1,1-1-4b_line_9874_1,0.19883040935672514
batch1,1-1-4a_line_9874_1,batch1,1-1-4a_line_9874_3,0.20588235294117646
batch1,1-1-4a_line_9874_1,batch1,1-1-4a_line_9874_5,0.23529411764705882
batch1,1-1-4a_line_9874_1,batch1,1-1-4b_line_9874_0,0.2411764705882353
batch1,1-1-4a_line_9874_1,batch1,1-1-4b_line_9874_2,0.22404371584699453
batch1,1-1-4a_line_9874_5,batch2,6-1-6b_line_9874_5,0.21875
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_0,0.2692307692307692
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_1,0.21153846153846154
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_5,0.20125786163522014
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_2,0.19135802469135801
batch1,1-1-4a_line_9874_5,batch2,6-1-6b_line_9874_4,0.18238993710691823
batch1,1-1-4a_line_9874_5,batch2,6-1-6b_line_9874_3,0.23717948717948717
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_4,0.22151898734177214
batch1,1-1-4a_line_9874_5,batch2,6-1-6b_line_9874_6,0.1858974358974359
batch1,1-1-4a_line_9874_5,batch2,6-1-7a_line_9874_3,0.16666666666666666
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_1,0.22435897435897437
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_4,0.22435897435897437
batch1,1-1-4a_line_9874_5,batch3,11-1-164a_line_9874_5,0.20512820512820512
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_2,0.25
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_5,0.25
batch1,1-1-4a_line_9874_5,batch3,11-1-164a_line_9874_6,0.26282051282051283
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_6,0.21153846153846154
batch1,1-1-4a_line_9874_5,batch3,11-1-165a_line_9874_0,0.2564102564102564
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_0,0.22435897435897437
batch1,1-1-4a_line_9874_5,batch3,11-1-164b_line_9874_3,0.20512820512820512
batch1,1-1-4a_line_9874_5,batch1,1-1-4a_line_9874_6,0.20125786163522014
batch1,1-1-4a_line_9874_5,batch1,1-1-4a_line_9874_2,0.2596685082872928
batch1,1-1-4a_line_9874_5,batch1,1-1-4a_line_9874_4,0.24242424242424243
batch1,1-1-4a_line_9874_5,batch1,1-1-4b_line_9874_3,0.24260355029585798
batch1,1-1-4a_line_9874_5,batch1,1-1-4b_line_9874_1,0.26900584795321636
batch1,1-1-4a_line_9874_5,batch1,1-1-4a_line_9874_3,0.21794871794871795
batch1,1-1-4a_line_9874_5,batch1,1-1-4a_line_9874_1,0.23529411764705882
batch1,1-1-4a_line_9874_5,batch1,1-1-4b_line_9874_0,0.20245398773006135
batch1,1-1-4a_line_9874_5,batch1,1-1-4b_line_9874_2,0.2568306010928962
batch1,1-1-4b_line_9874_0,batch2,6-1-6b_line_9874_5,0.24539877300613497
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_0,0.26380368098159507
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_1,0.2085889570552147
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_5,0.24539877300613497
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_2,0.19631901840490798
batch1,1-1-4b_line_9874_0,batch2,6-1-6b_line_9874_4,0.2331288343558282
batch1,1-1-4b_line_9874_0,batch2,6-1-6b_line_9874_3,0.2085889570552147
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_4,0.2392638036809816
batch1,1-1-4b_line_9874_0,batch2,6-1-6b_line_9874_6,0.20245398773006135
batch1,1-1-4b_line_9874_0,batch2,6-1-7a_line_9874_3,0.25153374233128833
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_1,0.22085889570552147
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_4,0.27607361963190186
batch1,1-1-4b_line_9874_0,batch3,11-1-164a_line_9874_5,0.27607361963190186
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_2,0.26993865030674846
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_5,0.2147239263803681
batch1,1-1-4b_line_9874_0,batch3,11-1-164a_line_9874_6,0.26993865030674846
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_6,0.2883435582822086
batch1,1-1-4b_line_9874_0,batch3,11-1-165a_line_9874_0,0.24539877300613497
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_0,0.2822085889570552
batch1,1-1-4b_line_9874_0,batch3,11-1-164b_line_9874_3,0.24539877300613497
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_6,0.2392638036809816
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_2,0.24861878453038674
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_4,0.24848484848484848
batch1,1-1-4b_line_9874_0,batch1,1-1-4b_line_9874_3,0.24260355029585798
batch1,1-1-4b_line_9874_0,batch1,1-1-4b_line_9874_1,0.25146198830409355
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_3,0.26993865030674846
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_1,0.2411764705882353
batch1,1-1-4b_line_9874_0,batch1,1-1-4a_line_9874_5,0.20245398773006135
batch1,1-1-4b_line_9874_0,batch1,1-1-4b_line_9874_2,0.2677595628415301
batch1,1-1-4b_line_9874_2,batch2,6-1-6b_line_9874_5,0.2568306010928962
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_0,0.31693989071038253
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_1,0.2677595628415301
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_5,0.26229508196721313
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_2,0.2677595628415301
batch1,1-1-4b_line_9874_2,batch2,6-1-6b_line_9874_4,0.2459016393442623
batch1,1-1-4b_line_9874_2,batch2,6-1-6b_line_9874_3,0.25136612021857924
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_4,0.3005464480874317
batch1,1-1-4b_line_9874_2,batch2,6-1-6b_line_9874_6,0.2459016393442623
batch1,1-1-4b_line_9874_2,batch2,6-1-7a_line_9874_3,0.2677595628415301
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_1,0.28415300546448086
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_4,0.30601092896174864
batch1,1-1-4b_line_9874_2,batch3,11-1-164a_line_9874_5,0.273224043715847
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_2,0.24043715846994534
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_5,0.2459016393442623
batch1,1-1-4b_line_9874_2,batch3,11-1-164a_line_9874_6,0.3224043715846995
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_6,0.3114754098360656
batch1,1-1-4b_line_9874_2,batch3,11-1-165a_line_9874_0,0.2568306010928962
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_0,0.273224043715847
batch1,1-1-4b_line_9874_2,batch3,11-1-164b_line_9874_3,0.29508196721311475
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_6,0.2677595628415301
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_2,0.24043715846994534
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_4,0.30601092896174864
batch1,1-1-4b_line_9874_2,batch1,1-1-4b_line_9874_3,0.2786885245901639
batch1,1-1-4b_line_9874_2,batch1,1-1-4b_line_9874_1,0.25136612021857924
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_3,0.28415300546448086
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_1,0.22404371584699453
batch1,1-1-4b_line_9874_2,batch1,1-1-4a_line_9874_5,0.2568306010928962
batch1,1-1-4b_line_9874_2,batch1,1-1-4b_line_9874_0,0.2677595628415301
